"1132074290986278912^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:01:58^1593"
"1132077799164956672^'rt : don't let too many tabs take over microsoft edge lets you set tabs aside while you browse and restore them when you're ready'^2019-05-25^00:15:54^349"
"1132077804386889728^'i literally just found out that my new laptop doesn't have windows movie maker  i'm? i'm sad??? :""( and it's discontinued by microsoft?!?! more tears from me loudly crying facebroken heart'^2019-05-25^00:15:56^7"
"1132077806089846784^'which do you like better  microsoft or apple? -- chicken nuggets'^2019-05-25^00:15:56^224"
"1132077807247462401^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:15:56^9"
"1132077820295835648^'rt :  and are empowering riders everywhere with accessible and adaptive gear see how it's making a dif'^2019-05-25^00:16:00^349"
"1132077868366925824^'which do you like better  microsoft or apple? -- whatever sem time bri'^2019-05-25^00:16:11^405"
"1132077887346159618^'cybersecurity hacker building bots with microsoft bot framework -'^2019-05-25^00:16:15^20725"
"1132077892043591680^'rt : remember a few years back when microsoft released an ai twitter chatbot that turned into a a holocaust-denying fascist wi'^2019-05-25^00:16:17^692"
"1132077908405698561^'rt : introducing ai-driven content understanding with cognitive search and cognitive services'^2019-05-25^00:16:21^1015"
"1132077926579441666^'microsoft edge preview builds investing in open source'^2019-05-25^00:16:25^1582"
"1132077961505644544^'which do you like better  microsoft or apple? -- i don't wanna talk about it'^2019-05-25^00:16:33^650"
"1132077964512808960^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:16:34^544"
"1132077964517040128^'which do you like better  microsoft or apple? -- pc? microsoft'^2019-05-25^00:16:34^716"
"1132077965213351941^'rt : microsoft and sony are partnering for gaming and cloud services'^2019-05-25^00:16:34^1468"
"1132077972427595776^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:16:36^4593"
"1132077972926676992^'which do you like better  microsoft or apple? -- hmmmm idc'^2019-05-25^00:16:36^1180"
"1132077974075789312^'i've been using the beta versioni like it  looking forward to final product --&gt; inside microsoft's surprise decision to work with google on its edge browser - via tech browser newedgebrowser microsoft'^2019-05-25^00:16:36^356"
"1132077975090941952^'rt : microsoft reveals new augmented reality mobile game 'minecraft earth''^2019-05-25^00:16:36^13320"
"1132077993646546950^'which do you like better  microsoft or apple? -- prefiro microsoft  jamais apple'^2019-05-25^00:16:41^82"
"1132078001653518336^'which do you like better  microsoft or apple? -- this a clown question broooo'^2019-05-25^00:16:43^1563"
"1132078006573228033^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:16:44^28"
"1132078014894923781^'which do you like better  microsoft or apple? -- apple'^2019-05-25^00:16:46^1947"
"1132078016253833217^'rt : how to assure network level authentication is on  without group policy hklm\software\policies\microsoft\windows nt\t'^2019-05-25^00:16:46^2437"
"1132078025057554434^'rt : microsoft officially releases microsoft edge for mac - by'^2019-05-25^00:16:48^1003"
"1132078028010414080^'why i love the new microsoft dynamics  v unified interface and you will too'^2019-05-25^00:16:49^13835"
"1132078033001766914^'which do you like better  microsoft or apple? -- microsoft fodinha apple vai a merdinha'^2019-05-25^00:16:50^959"
"1132078040148787200^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:16:52^9"
"1132078053683847185^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:16:55^2"
"1132078091243806720^'which do you like better  microsoft or apple? -- microsoft they're both kinda crappy companies  but apple is a major pile of shit'^2019-05-25^00:17:04^4180"
"1132078120897396736^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:17:11^945"
"1132078130087301120^'rt : microsoft's electionguard a trojan horse for a military-industrial takeover of us elections'^2019-05-25^00:17:13^199"
"1132078145056780289^'pyportal iot plant monitor with microsoft azure iot and circuitpython adafruit learning monitor your plant's vitals by combining circuitpython with microsoft azure iot do you forget to water your plants this week? want to monitor the ambient temperat'^2019-05-25^00:17:17^43"
"1132078147694940162^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:17:18^561"
"1132078147682357251^'microsoft might finally embrace usb-c on next-gen surface pro :'^2019-05-25^00:17:18^658"
"1132078153357246465^'which do you like better  microsoft or apple? -- fds  alcatel kkkkkkk'^2019-05-25^00:17:19^637"
"1132078164522491904^'which do you like better  microsoft or apple? -- apple for everything but computers'^2019-05-25^00:17:22^486"
"1132078168154738689^'which do you like better  microsoft or apple? -- quem q gosta de android'^2019-05-25^00:17:22^151"
"1132085931031355392^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:48:13^904"
"1132085931178102790^'which do you like better  microsoft or apple? -- oii'^2019-05-25^00:48:13^81"
"1132085937629028353^'microsoft announces more xcloud details -'^2019-05-25^00:48:15^2812"
"1132085940439179264^'rt : [?][?]rt follow for a chance to win a copy of  for either the switch  xboxone  or '^2019-05-25^00:48:15^1213"
"1132085941894623233^'which do you like better  microsoft or apple? -- always apple'^2019-05-25^00:48:16^477"
"1132085944386035712^'which do you like better  microsoft or apple? --'^2019-05-25^00:48:16^336"
"1132085948223807489^'yaaasss! i have been asked about this so many times! glad it's finally here! microsoftedu'^2019-05-25^00:48:17^2071"
"1132085963725967360^'which do you like better  microsoft or apple? --'^2019-05-25^00:48:21^1083"
"1132085973121159170^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:48:23^132"
"1132085973511233536^'which do you like better  microsoft or apple? -- microsoft cuz i'm more used to that'^2019-05-25^00:48:23^1386"
"1132085991710318592^'which do you like better  microsoft or apple? -- foraabeu'^2019-05-25^00:48:28^176"
"1132086009217388545^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^00:48:32^510"
"1132086012090474496^'which do you like better  microsoft or apple? -- que microsoft bicho num tem bloodborne'^2019-05-25^00:48:33^693"
"1132086023020785664^'which do you like better  microsoft or apple? --'^2019-05-25^00:48:35^695"
"1132086024660750338^'rt : let's try unrealengine ar fight boxing glove in my house with garden table videogames steam nintendo xbox playstation vi'^2019-05-25^00:48:36^455"
"1132086025558249472^'rt : we're bringing  scholars this year with free badges  $ stipend for travel  a support team on the ground! we're'^2019-05-25^00:48:36^2751"
"1132086026749583360^'which do you like better  microsoft or apple? -- both are crazy money grabbing companies that pretend to care about their user base but ive been mostly a microsoft user for like ever but apple has a lot more accessiability tha'^2019-05-25^00:48:36^55"
"1132086028821442560^'rt : the pentagon and microsoft have co-developed a new ""secure"" election system that will be piloted in    states have a'^2019-05-25^00:48:37^646"
"1132086038854287360^'windows has its issues  too  such as when a glitch prevents internet access and the error message tells you to check the microsoft website for information on troubleshooting the problem real-life dilbert cartoon'^2019-05-25^00:48:39^219"
"1132086039424720903^'uh oh what are they doing? i'm only asking cause i don't know haha i've never had problems with microsoft'^2019-05-25^00:48:39^103"
"1132086057061756928^'which do you like better  microsoft or apple? -- android'^2019-05-25^00:48:43^108"
"1132086069984464896^'which do you like better  microsoft or apple? -- apple acho'^2019-05-25^00:48:46^2736"
"1132086073847373830^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^00:48:47^490"
"1132086075327799298^'rt : new! azure pipelines app for microsoft teams microsoftteams'^2019-05-25^00:48:48^0"
"1132086092876931072^'rt : itacom hairworks physics on metroexodus physx is online confetti ball if like support me with donations please'^2019-05-25^00:48:52^455"
"1132086111763947520^'which do you like better  microsoft or apple? -- microsoft % caixista'^2019-05-25^00:48:56^169"
"1132086120043417600^'going multiplat didn't do much for microsoft when they put their games on pc  it didn't do a thing'^2019-05-25^00:48:58^168"
"1132086130432782336^'rt : $msft - linkedin as a key to nadella's plans for microsoft'^2019-05-25^00:49:01^3850"
"1132086135784693760^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:49:02^25"
"1132086143560900609^'rt : there have been some changes to the way wsus and configmgr download feature and quality updates starting with windows'^2019-05-25^00:49:04^329"
"1132086163001544711^'rt : microsoft warns wormable windows bug could lead to another wannacry - ddoc  view more daily dose of cyber here: ht'^2019-05-25^00:49:09^7"
"1132086163521626114^'which do you like better  microsoft or apple? -- xiaomiii'^2019-05-25^00:49:09^803"
"1132086169716572161^'which do you like better  microsoft or apple? -- apple(? idk'^2019-05-25^00:49:10^43"
"1132086178633723906^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:49:12^208"
"1132086186229600256^'rt : microsoft's ai generates realistic speech with only  training samples via techno'^2019-05-25^00:49:14^21"
"1132086200125317126^'which do you like better  microsoft or apple? -- lack of disordered thoughts is my favourite  tbh the trial didn't last very long though'^2019-05-25^00:49:17^362"
"1132086202398662661^'which do you like better  microsoft or apple? --'^2019-05-25^00:49:18^77"
"1132086209210138624^'which do you like better  microsoft or apple? -- both?? xx'^2019-05-25^00:49:20^189"
"1132086217338695685^'which do you like better  microsoft or apple? -- buceta kkkj'^2019-05-25^00:49:22^92"
"1132086228558516224^'which do you like better  microsoft or apple? -- taehyung'^2019-05-25^00:49:24^8208"
"1132086252562309120^'rt : google duo now supports eight-person video calls microsoft'^2019-05-25^00:49:30^0"
"1132086258988134400^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^00:49:31^23"
"1132086263174111232^'which do you like better  microsoft or apple? -- apple'^2019-05-25^00:49:32^2850"
"1132086267959808001^'i'm not usually bold enough to say microsoft should absolutely fix such-n-such before ga but in the case of basic memory management: gotta fix it before ga let me explain why'^2019-05-25^00:49:34^1658"
"1132086278466392065^'rt : justin ""piper"" claris works google earth google drive google cloud google pixel    a google g suite = justin g piper'^2019-05-25^00:49:36^554"
"1132086280454643714^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^00:49:37^171"
"1132086294815891456^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^00:49:40^6710"
