"1131856648912461824^'happy adventuregamefriday fellow adventurers! i'm happy to announce a bleaker predicklement - probably the last game i will ever make - is available for preorder on xbox! ding dong!'^2019-05-24^09:37:08^4292"
"1131856651823267840^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^09:37:09^1203"
"1131856653920460801^'rt : the sqlserver ctp  is out! check out what's new in'^2019-05-24^09:37:09^33"
"1131856655279202305^'rt : sharepoint servers now actively targeted by cve-- exploit microsoft sharepoint servers attack targeted cve'^2019-05-24^09:37:10^4631"
"1131856657829498880^'which do you like better  microsoft or apple? --'^2019-05-24^09:37:10^1977"
"1131856658865500160^'which do you like better  microsoft or apple? --'^2019-05-24^09:37:11^502"
"1131856661780586497^'which do you like better  microsoft or apple? -- android'^2019-05-24^09:37:11^487"
"1131856663340707840^'rt : rakuten  amazon japan  dropbox  vimeo  soundcloud  slack  scribd  bloomberg  nikkei  sony  sony music  flickr  periscope  tum'^2019-05-24^09:37:12^8"
"1131856666788544512^'which do you like better  microsoft or apple? -- i like me better when i'm with u'^2019-05-24^09:37:12^621"
"1131856675928006657^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^09:37:15^295"
"1131856676590706689^'rt : new blog post: upgrade windows  over the internet with configmgr in-place upgrade task sequences:'^2019-05-24^09:37:15^1972"
"1131856692831031296^'which do you like better  microsoft or apple? -- apple naravno'^2019-05-24^09:37:19^1312"
"1131865673204940800^'a fantastic event yesterday  as evident by the full house! honored to be a part of it mfgfirst thenewnorth'^2019-05-24^10:13:00^177"
"1131865682407317504^'working with microsoft stack? see if this role with a growing business is where you see your next move psk - k per year softwaredevelopment northwest csharp dotnet microsoftstack developers'^2019-05-24^10:13:02^493"
"1131865708831346694^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^10:13:08^197"
"1131865713268973569^'which do you like better  microsoft or apple? -- microsoft unless we're talking about art i kinda want an ipad and use procreate ;v;'^2019-05-24^10:13:09^182"
"1131865739886026753^'rt : there is a quick solution microsoft could just give sandboxescaper a job and help se access proper mental health support as p'^2019-05-24^10:13:16^144"
"1131865765118922752^'rt : multiple arrays in a single object in microsoftflow'^2019-05-24^10:13:22^2825"
"1131865785926922240^'which do you like better  microsoft or apple? -- cherry mobile'^2019-05-24^10:13:27^619"
"1131865788934184960^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:13:27^222"
"1131865791433981952^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:13:28^583"
"1131865792881090560^'microsoft africa growth centre excites babajide sanwo-olu'^2019-05-24^10:13:28^292"
"1131865800439214080^'which do you like better  microsoft or apple? -- apple i guess because an apple a day keeps the doctor away'^2019-05-24^10:13:30^292"
"1131865811822493697^'rt : check out the onedrive announcements from spc!'^2019-05-24^10:13:33^912"
"1131865813491900417^'which do you like better  microsoft or apple? -- dipends on the service and performance but i think microsoft is better'^2019-05-24^10:13:33^34"
"1131865818722111488^'rt : microsoft wants to sell you ""computer hours""; the company co-founded by two brats who stole computer hours by sabotage h'^2019-05-24^10:13:34^34520"
"1131865827366637568^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^10:13:36^313"
"1131865838590550016^'which do you like better  microsoft or apple? -- i prefer bananas'^2019-05-24^10:13:39^7175"
"1131865842503831552^'which do you like better  microsoft or apple? -- apple drooling face'^2019-05-24^10:13:40^572"
"1131865854130479104^'which do you like better  microsoft or apple? -- ikaw'^2019-05-24^10:13:43^580"
"1131865855418150917^'which do you like better  microsoft or apple? -- i like u charot'^2019-05-24^10:13:43^344"
"1131865862724640768^'rt : in this week's focusfriday  we speak to blogger  youtuber  microsoft mvp and star wars fan  about how technolog'^2019-05-24^10:13:45^27922"
"1131865869892673538^'which do you like better  microsoft or apple? -- microsoft pq ela e dona no mine craft'^2019-05-24^10:13:47^111"
"1131865871264157696^'rt : today's news: azuread now keeps all personally identifiable identity (pii) attributes within datacenters in europe bi'^2019-05-24^10:13:47^1087"
"1131865884522405890^'everyone of these companies has disappointed me today'^2019-05-24^10:13:50^304"
"1131865895272370177^'which do you like better  microsoft or apple? -- china'^2019-05-24^10:13:53^546"
"1131865895897325568^'buzz continues around digitaltransformation but some are unsure where to get started find best practices for real-world industrial implementations in our newest white paper you'll also learn how abb and microsoft have transformed our own businesses:'^2019-05-24^10:13:53^527"
"1131865896752943104^'buzz continues around digitaltransformation but some are unsure where to get started find best practices for real-world industrial implementations in our newest white paper you'll also learn how abb and microsoft have transformed our own businesses:'^2019-05-24^10:13:53^1008"
"1131865899600891905^'which do you like better  microsoft or apple? -- it will always be applesmiling face with open mouth and cold sweat'^2019-05-24^10:13:54^3475"
"1131865917917421568^'which do you like better  microsoft or apple? -- my life'^2019-05-24^10:13:58^1572"
"1131865919402024960^'rt : moving from nodejs to net core | app center blog'^2019-05-24^10:13:58^1"
"1131865923852414977^'microsoft patent hints at surface pro  with usb-c and new type cover'^2019-05-24^10:13:59^2525308"
"1131865929799917568^'which do you like better  microsoft or apple? -- apple for iphone but microsoft for laptops'^2019-05-24^10:14:01^2743"
"1131865937458683906^'which do you like better  microsoft or apple? -- microsoft ag gaming'^2019-05-24^10:14:03^38"
"1131865938888937472^'isn't the current version ?'^2019-05-24^10:14:03^736"
"1131865970941861889^'which do you like better  microsoft or apple? -- red apple'^2019-05-24^10:14:11^941"
"1131865983537373184^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:14^3314"
"1131865985449975810^' regional indicator symbol letter pregional indicator symbol letter k anday wala burger: $b'^2019-05-24^10:14:14^252"
"1131865996925505537^'which do you like better  microsoft or apple? -- owshiitttt'^2019-05-24^10:14:17^309"
"1131865996967522305^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:17^422"
"1131865998523551744^'which do you like better  microsoft or apple? -- putangina'^2019-05-24^10:14:17^244"
"1131865998385197058^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:17^603"
"1131866007423733760^'awesome new integration for forms and stream! the updated ios app is also easy to use mieexpert mseduau'^2019-05-24^10:14:19^1450"
"1131866009462280192^'microsoft surface pro sticker flower new surface geekery computer accessories surfacepro'^2019-05-24^10:14:20^18"
"1131866018761121793^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:14:22^335"
"1131866028986834944^'rt : microsoft is putting the sexy into unsexy software i never thought i'd say this  but microsoft's latest sizzle video makes'^2019-05-24^10:14:25^2825"
"1131866035160866816^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:14:26^2539"
"1131866035957698560^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:26^301"
"1131866039082475520^'way to go!'^2019-05-24^10:14:27^0"
"1131866040139440129^'which do you like better  microsoft or apple? -- red apple'^2019-05-24^10:14:27^43"
"1131866049370943488^'rt : which do you like better  microsoft or apple? -- i like me better when i'm with u'^2019-05-24^10:14:29^80"
"1131866052269400065^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:14:30^2202"
"1131866055889043456^'which do you like better  microsoft or apple? -- samsung'^2019-05-24^10:14:31^1198"
"1131866056715321344^'which do you like better  microsoft or apple? -- blc'^2019-05-24^10:14:31^261"
"1131866058586038272^'which do you like better  microsoft or apple? -- i like me better when i'm with you'^2019-05-24^10:14:32^3542"
"1131866060062384129^'rt : we are proud to announce the launch of microsoft development center in africa! the africa development center is aimed'^2019-05-24^10:14:32^272"
"1131866067834408960^'which do you like better  microsoft or apple? -- whatever works'^2019-05-24^10:14:34^1731"
"1131866071173091328^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:35^952"
"1131866075283509249^'which do you like better  microsoft or apple? -- apple for now'^2019-05-24^10:14:36^538"
"1131866079180070912^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-24^10:14:36^171"
"1131866083403685888^'which do you like better  microsoft or apple? --'^2019-05-24^10:14:37^117"
"1131866100549988352^'which do you like better  microsoft or apple? -- tbh i don't really care much but i'm interested in the lore of apple and how everything was brought together  so ig apple?'^2019-05-24^10:14:42^323"
"1131866101434994688^'which do you like better  microsoft or apple? -- riza lang'^2019-05-24^10:14:42^278"
"1131866103137865728^'which do you like better  microsoft or apple? -- you yie'^2019-05-24^10:14:42^228"
"1131866109400035329^'rt : patreon request for it elf my current ranking for piece of shit tech companies that can suck my balls:  adobe  wacom '^2019-05-24^10:14:44^316"
"1131866110075129856^'rt : microsoft and sony announce partnership for gaming and cloud services video gamecloud[?]'^2019-05-24^10:14:44^99"
"1131866116077379584^'which do you like better  microsoft or apple? -- ikaw yiiiii hahahhaha'^2019-05-24^10:14:45^310"
"1131866121869512705^'found the weirdest way to resolve intellisense issues for arduino scripts on visual studio code'^2019-05-24^10:14:47^326"
"1131866128148508672^'rt : these are just a fraction of corporations that will be affected by the us-china trade war apple qualcomm intel microsoft br'^2019-05-24^10:14:48^1036"
"1131866135228502016^'defcon  [microsoft bob] wardrobe malfunction: neighborhood watch implementing a checklist by approximately  hours'^2019-05-24^10:14:50^70"
"1131866139049566208^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:14:51^275"
"1131866147282980865^'which do you like better  microsoft or apple? -- ""bii burii!"" &lt;well i don't know what a 'microsoft' is so i choose apple!&gt;'^2019-05-24^10:14:53^270"
"1131866149946298368^'rt : we now have azuremonitor powershell cmdlets for loganalytics and metric alerts'^2019-05-24^10:14:53^369"
"1131866150680367104^'which do you like better  microsoft or apple? -- maca'^2019-05-24^10:14:54^167"
"1131866158297178112^'rt : principle solutions architect at breaks down how to connect an app to microsoft ad with am'^2019-05-24^10:14:55^301"
"1131866160855564288^'rt : which do you like better  microsoft or apple? -- micropore :((('^2019-05-24^10:14:56^183"
"1131866165515563008^'which do you like better  microsoft or apple? -- if sa pc  laptop  microsoftok hand signemoji modifier fitzpatrick type--'^2019-05-24^10:14:57^261"
"1131866170242600962^'which do you like better  microsoft or apple? -- apple'^2019-05-24^10:14:58^552"
"1131866175686795264^'microsoft graph build : recap sharepoint office'^2019-05-24^10:14:59^64"
"1131866180258390017^'meet community stars at microsoft business applications summit from powerbi'^2019-05-24^10:15:01^223"
"1131866180778582016^'rt : microsoft patent hints at surface pro  with usb-c and new type cover'^2019-05-24^10:15:01^16"
"1131866181118435330^'which do you like better  microsoft or apple? -- applewhite heart suit'^2019-05-24^10:15:01^3517"
